seed,fold,model,condition,round,mean_pairwise_l2
2,3,LR,1.0,19,0.215073
2,3,LR,0.5,0,0.556184
2,3,LR,0.5,1,0.536616
2,3,LR,0.5,2,0.524702
2,3,LR,0.5,3,0.515474
2,3,LR,0.5,4,0.508043
2,3,LR,0.5,5,0.501941
2,3,LR,0.5,6,0.49685
2,3,LR,0.5,7,0.492542
2,3,LR,0.5,8,0.488853
2,3,LR,0.5,9,0.485659
2,3,LR,0.5,10,0.48287
2,3,LR,0.5,11,0.480414
2,3,LR,0.5,12,0.478237
2,3,LR,0.5,13,0.476297
2,3,LR,0.5,14,0.474557
2,3,LR,0.5,15,0.47299
2,3,LR,0.5,16,0.471573
2,3,LR,0.5,17,0.470286
2,3,LR,0.5,18,0.469114
2,3,LR,0.5,19,0.468043
2,3,LR,0.1,0,0.628737
2,3,LR,0.1,1,0.608946
2,3,LR,0.1,2,0.59693
2,3,LR,0.1,3,0.587458
2,3,LR,0.1,4,0.57969
2,3,LR,0.1,5,0.573201
2,3,LR,0.1,6,0.567701
2,3,LR,0.1,7,0.562978
2,3,LR,0.1,8,0.558875
2,3,LR,0.1,9,0.555276
2,3,LR,0.1,10,0.552089
2,3,LR,0.1,11,0.549247
2,3,LR,0.1,12,0.546695
2,3,LR,0.1,13,0.544391
2,3,LR,0.1,14,0.542299
2,3,LR,0.1,15,0.540392
2,3,LR,0.1,16,0.538646
2,3,LR,0.1,17,0.537042
2,3,LR,0.1,18,0.535564
2,3,LR,0.1,19,0.534198
2,3,LR,natural,0,0.302261
2,3,LR,natural,1,0.296048
2,3,LR,natural,2,0.289742
2,3,LR,natural,3,0.284678
2,3,LR,natural,4,0.280509
2,3,LR,natural,5,0.276935
2,3,LR,natural,6,0.273769
2,3,LR,natural,7,0.270901
2,3,LR,natural,8,0.268263
2,3,LR,natural,9,0.265812
2,3,LR,natural,10,0.263517
2,3,LR,natural,11,0.26136
2,3,LR,natural,12,0.259326
2,3,LR,natural,13,0.257403
2,3,LR,natural,14,0.255583
2,3,LR,natural,15,0.253858
2,3,LR,natural,16,0.252222
2,3,LR,natural,17,0.250669
2,3,LR,natural,18,0.249194
2,3,LR,natural,19,0.247793
2,3,MLP,100,0,0.092908
2,3,MLP,100,1,0.099739
2,3,MLP,100,2,0.103857
2,3,MLP,100,3,0.109269
2,3,MLP,100,4,0.123375
2,3,MLP,100,5,0.13603
2,3,MLP,100,6,0.145916
2,3,MLP,100,7,0.156919
2,3,MLP,100,8,0.1713
2,3,MLP,100,9,0.189287
2,3,MLP,100,10,0.209771
2,3,MLP,100,11,0.229486
2,3,MLP,100,12,0.24545
2,3,MLP,100,13,0.257024
2,3,MLP,100,14,0.264357
2,3,MLP,100,15,0.268852
2,3,MLP,100,16,0.271323
2,3,MLP,100,17,0.272924
2,3,MLP,100,18,0.273473
2,3,MLP,100,19,0.274306
2,3,MLP,1.0,0,0.612914
2,3,MLP,1.0,1,0.59489
2,3,MLP,1.0,2,0.581791
2,3,MLP,1.0,3,0.56473
2,3,MLP,1.0,4,0.524479
2,3,MLP,1.0,5,0.474417
2,3,MLP,1.0,6,0.436518
2,3,MLP,1.0,7,0.406498
2,3,MLP,1.0,8,0.387837
2,3,MLP,1.0,9,0.380844
2,3,MLP,1.0,10,0.381782
2,3,MLP,1.0,11,0.387578
2,3,MLP,1.0,12,0.396293
2,3,MLP,1.0,13,0.404423
2,3,MLP,1.0,14,0.409788
2,3,MLP,1.0,15,0.412636
2,3,MLP,1.0,16,0.41396
2,3,MLP,1.0,17,0.414513
2,3,MLP,1.0,18,0.414718
2,3,MLP,1.0,19,0.4148
2,3,MLP,0.5,0,1.24227
2,3,MLP,0.5,1,1.236172
2,3,MLP,0.5,2,1.228514
2,3,MLP,0.5,3,1.219258
2,3,MLP,0.5,4,1.193064
2,3,MLP,0.5,5,1.125906
2,3,MLP,0.5,6,1.052076
2,3,MLP,0.5,7,0.997865
2,3,MLP,0.5,8,0.995285
2,3,MLP,0.5,9,1.006851
2,3,MLP,0.5,10,0.998255
2,3,MLP,0.5,11,0.9908
2,3,MLP,0.5,12,0.984567
2,3,MLP,0.5,13,0.979008
2,3,MLP,0.5,14,0.98068
2,3,MLP,0.5,15,0.982402
2,3,MLP,0.5,16,0.979768
2,3,MLP,0.5,17,0.971693
2,3,MLP,0.5,18,0.962545
2,3,MLP,0.5,19,0.956294
2,3,MLP,0.1,0,1.388493
2,3,MLP,0.1,1,1.396679
2,3,MLP,0.1,2,1.394162
2,3,MLP,0.1,3,1.387451
2,3,MLP,0.1,4,1.365203
2,3,MLP,0.1,5,1.280794
2,3,MLP,0.1,6,1.189807
2,3,MLP,0.1,7,1.152828
2,3,MLP,0.1,8,1.198598
2,3,MLP,0.1,9,1.247725
2,3,MLP,0.1,10,1.250648
2,3,MLP,0.1,11,1.222338
2,3,MLP,0.1,12,1.250376
2,3,MLP,0.1,13,1.183134
2,3,MLP,0.1,14,1.247013
2,3,MLP,0.1,15,1.173814
2,3,MLP,0.1,16,1.234275
2,3,MLP,0.1,17,1.162253
2,3,MLP,0.1,18,1.239147
2,3,MLP,0.1,19,1.149134
2,3,MLP,natural,0,0.728062
2,3,MLP,natural,1,0.723177
2,3,MLP,natural,2,0.715747
2,3,MLP,natural,3,0.707441
2,3,MLP,natural,4,0.699208
2,3,MLP,natural,5,0.684531
2,3,MLP,natural,6,0.648649
2,3,MLP,natural,7,0.609328
2,3,MLP,natural,8,0.581686
2,3,MLP,natural,9,0.56687
2,3,MLP,natural,10,0.558085
2,3,MLP,natural,11,0.549554
2,3,MLP,natural,12,0.549172
2,3,MLP,natural,13,0.542706
2,3,MLP,natural,14,0.517365
2,3,MLP,natural,15,0.560118
2,3,MLP,natural,16,0.501081
2,3,MLP,natural,17,0.543352
2,3,MLP,natural,18,0.493463
2,3,MLP,natural,19,0.532798
2,4,LR,100,0,0.058827
2,4,LR,100,1,0.058597
2,4,LR,100,2,0.059753
2,4,LR,100,3,0.06116
2,4,LR,100,4,0.062605
2,4,LR,100,5,0.063982
2,4,LR,100,6,0.065244
2,4,LR,100,7,0.066376
2,4,LR,100,8,0.067381
2,4,LR,100,9,0.068267
2,4,LR,100,10,0.069048
2,4,LR,100,11,0.069737
2,4,LR,100,12,0.070346
2,4,LR,100,13,0.070887
2,4,LR,100,14,0.071369
2,4,LR,100,15,0.071801
2,4,LR,100,16,0.072189
2,4,LR,100,17,0.072541
2,4,LR,100,18,0.072861
2,4,LR,100,19,0.073153
2,4,LR,1.0,0,0.241758
2,4,LR,1.0,1,0.230874
2,4,LR,1.0,2,0.224318
2,4,LR,1.0,3,0.219536
2,4,LR,1.0,4,0.215877
2,4,LR,1.0,5,0.212973
2,4,LR,1.0,6,0.210596
2,4,LR,1.0,7,0.208603
2,4,LR,1.0,8,0.2069
2,4,LR,1.0,9,0.205423
2,4,LR,1.0,10,0.204128
2,4,LR,1.0,11,0.202982
2,4,LR,1.0,12,0.20196
2,4,LR,1.0,13,0.201044
2,4,LR,1.0,14,0.200219
2,4,LR,1.0,15,0.199473
2,4,LR,1.0,16,0.198797
2,4,LR,1.0,17,0.198181
2,4,LR,1.0,18,0.197619
2,4,LR,1.0,19,0.197105
2,4,LR,0.5,0,0.550886
2,4,LR,0.5,1,0.531363
2,4,LR,0.5,2,0.519373
2,4,LR,0.5,3,0.510036
2,4,LR,0.5,4,0.502494
2,4,LR,0.5,5,0.496282
2,4,LR,0.5,6,0.491083
2,4,LR,0.5,7,0.48667
2,4,LR,0.5,8,0.482878
2,4,LR,0.5,9,0.479584
2,4,LR,0.5,10,0.476698
2,4,LR,0.5,11,0.474148
2,4,LR,0.5,12,0.47188
2,4,LR,0.5,13,0.469852
2,4,LR,0.5,14,0.468028
2,4,LR,0.5,15,0.466381
2,4,LR,0.5,16,0.464887
2,4,LR,0.5,17,0.463527
2,4,LR,0.5,18,0.462285
2,4,LR,0.5,19,0.461148
2,4,LR,0.1,0,0.629669
2,4,LR,0.1,1,0.609766
2,4,LR,0.1,2,0.597417
2,4,LR,0.1,3,0.587537
2,4,LR,0.1,4,0.579342
2,4,LR,0.1,5,0.572433
2,4,LR,0.1,6,0.566528
2,4,LR,0.1,7,0.56142
2,4,LR,0.1,8,0.556955
2,4,LR,0.1,9,0.553014
2,4,LR,0.1,10,0.549508
2,4,LR,0.1,11,0.546364
2,4,LR,0.1,12,0.543529
2,4,LR,0.1,13,0.540958
2,4,LR,0.1,14,0.538615
2,4,LR,0.1,15,0.53647
2,4,LR,0.1,16,0.534499
2,4,LR,0.1,17,0.532683
2,4,LR,0.1,18,0.531003
2,4,LR,0.1,19,0.529446
2,4,LR,natural,0,0.289768
2,4,LR,natural,1,0.282885
2,4,LR,natural,2,0.276931
2,4,LR,natural,3,0.272127
2,4,LR,natural,4,0.268111
2,4,LR,natural,5,0.264617
2,4,LR,natural,6,0.261486
2,4,LR,natural,7,0.258622
2,4,LR,natural,8,0.255969
2,4,LR,natural,9,0.25349
2,4,LR,natural,10,0.25116
2,4,LR,natural,11,0.248963
2,4,LR,natural,12,0.246885
2,4,LR,natural,13,0.244917
2,4,LR,natural,14,0.243051
2,4,LR,natural,15,0.241281
2,4,LR,natural,16,0.2396
2,4,LR,natural,17,0.238002
2,4,LR,natural,18,0.236483
2,4,LR,natural,19,0.235039
2,4,MLP,100,0,0.113049
2,4,MLP,100,1,0.121109
2,4,MLP,100,2,0.135685
2,4,MLP,100,3,0.143522
2,4,MLP,100,4,0.153209
2,4,MLP,100,5,0.160465
2,4,MLP,100,6,0.167569
2,4,MLP,100,7,0.179457
2,4,MLP,100,8,0.198109
2,4,MLP,100,9,0.221949
2,4,MLP,100,10,0.247827
2,4,MLP,100,11,0.271226
2,4,MLP,100,12,0.288852
2,4,MLP,100,13,0.300026
2,4,MLP,100,14,0.3065
2,4,MLP,100,15,0.31026
2,4,MLP,100,16,0.312562
2,4,MLP,100,17,0.314129
2,4,MLP,100,18,0.315224
2,4,MLP,100,19,0.316076
2,4,MLP,1.0,0,0.598659
2,4,MLP,1.0,1,0.58565
2,4,MLP,1.0,2,0.573765
2,4,MLP,1.0,3,0.532635
2,4,MLP,1.0,4,0.474335
2,4,MLP,1.0,5,0.425958
2,4,MLP,1.0,6,0.395835
2,4,MLP,1.0,7,0.377363
2,4,MLP,1.0,8,0.369227
2,4,MLP,1.0,9,0.368746
2,4,MLP,1.0,10,0.373584
2,4,MLP,1.0,11,0.382915
2,4,MLP,1.0,12,0.39589
2,4,MLP,1.0,13,0.409048
2,4,MLP,1.0,14,0.419081
2,4,MLP,1.0,15,0.425761
2,4,MLP,1.0,16,0.431004
2,4,MLP,1.0,17,0.437063
2,4,MLP,1.0,18,0.445229
2,4,MLP,1.0,19,0.455165
2,4,MLP,0.5,0,1.240518
2,4,MLP,0.5,1,1.234749
2,4,MLP,0.5,2,1.228548
2,4,MLP,0.5,3,1.221332
2,4,MLP,0.5,4,1.21462
2,4,MLP,0.5,5,1.196234
2,4,MLP,0.5,6,1.134783
2,4,MLP,0.5,7,1.057701
2,4,MLP,0.5,8,0.992154
2,4,MLP,0.5,9,0.984836
2,4,MLP,0.5,10,0.991978
2,4,MLP,0.5,11,0.983667
2,4,MLP,0.5,12,0.978691
2,4,MLP,0.5,13,0.97627
2,4,MLP,0.5,14,0.973854
2,4,MLP,0.5,15,0.974042
2,4,MLP,0.5,16,0.979779
2,4,MLP,0.5,17,0.98832
2,4,MLP,0.5,18,0.995723
2,4,MLP,0.5,19,0.998563
2,4,MLP,0.1,0,1.400171
2,4,MLP,0.1,1,1.408567
2,4,MLP,0.1,2,1.408268
2,4,MLP,0.1,3,1.403953
2,4,MLP,0.1,4,1.398874
2,4,MLP,0.1,5,1.385638
2,4,MLP,0.1,6,1.31211
2,4,MLP,0.1,7,1.206841
2,4,MLP,0.1,8,1.152604
2,4,MLP,0.1,9,1.202027
2,4,MLP,0.1,10,1.283271
2,4,MLP,0.1,11,1.278514
2,4,MLP,0.1,12,1.227352
2,4,MLP,0.1,13,1.308724
2,4,MLP,0.1,14,1.061194
2,4,MLP,0.1,15,1.345485
2,4,MLP,0.1,16,1.053246
2,4,MLP,0.1,17,1.349226
2,4,MLP,0.1,18,1.050011
2,4,MLP,0.1,19,1.241159
2,4,MLP,natural,0,0.702257
2,4,MLP,natural,1,0.695498
2,4,MLP,natural,2,0.687624
2,4,MLP,natural,3,0.676432
2,4,MLP,natural,4,0.659643
2,4,MLP,natural,5,0.637432
2,4,MLP,natural,6,0.589766
2,4,MLP,natural,7,0.552545
2,4,MLP,natural,8,0.521165
2,4,MLP,natural,9,0.499514
2,4,MLP,natural,10,0.490997
2,4,MLP,natural,11,0.496357
2,4,MLP,natural,12,0.498993
2,4,MLP,natural,13,0.502679
2,4,MLP,natural,14,0.493459
2,4,MLP,natural,15,0.4852
2,4,MLP,natural,16,0.47223
2,4,MLP,natural,17,0.460927
2,4,MLP,natural,18,0.452693
2,4,MLP,natural,19,0.461785
3,0,LR,100,0,0.07976
3,0,LR,100,1,0.078257
3,0,LR,100,2,0.077034
3,0,LR,100,3,0.076214
3,0,LR,100,4,0.075619
3,0,LR,100,5,0.075141
3,0,LR,100,6,0.074724
3,0,LR,100,7,0.074338
3,0,LR,100,8,0.073969
3,0,LR,100,9,0.07361
3,0,LR,100,10,0.073259
3,0,LR,100,11,0.072916
3,0,LR,100,12,0.07258
3,0,LR,100,13,0.072254
3,0,LR,100,14,0.071937
3,0,LR,100,15,0.07163
3,0,LR,100,16,0.071334
3,0,LR,100,17,0.07105
3,0,LR,100,18,0.070777
3,0,LR,100,19,0.070515
3,0,LR,1.0,0,0.124737
3,0,LR,1.0,1,0.123737
3,0,LR,1.0,2,0.120929
3,0,LR,1.0,3,0.118953
3,0,LR,1.0,4,0.117546
3,0,LR,1.0,5,0.116495
3,0,LR,1.0,6,0.115672
3,0,LR,1.0,7,0.115001
3,0,LR,1.0,8,0.114435
3,0,LR,1.0,9,0.113944
3,0,LR,1.0,10,0.113509
3,0,LR,1.0,11,0.113119
3,0,LR,1.0,12,0.112763
3,0,LR,1.0,13,0.112436
3,0,LR,1.0,14,0.112133
3,0,LR,1.0,15,0.111852
3,0,LR,1.0,16,0.111589
3,0,LR,1.0,17,0.111342
3,0,LR,1.0,18,0.11111
3,0,LR,1.0,19,0.11089
3,0,LR,0.5,0,0.433824
3,0,LR,0.5,1,0.422585
3,0,LR,0.5,2,0.415179
3,0,LR,0.5,3,0.409799
3,0,LR,0.5,4,0.405763
3,0,LR,0.5,5,0.402611
3,0,LR,0.5,6,0.400057
3,0,LR,0.5,7,0.397917
3,0,LR,0.5,8,0.396076
3,0,LR,0.5,9,0.394459
3,0,LR,0.5,10,0.393014
3,0,LR,0.5,11,0.391708
3,0,LR,0.5,12,0.390515
3,0,LR,0.5,13,0.389418
3,0,LR,0.5,14,0.388404
3,0,LR,0.5,15,0.387463
3,0,LR,0.5,16,0.386586
3,0,LR,0.5,17,0.385768
3,0,LR,0.5,18,0.385003
3,0,LR,0.5,19,0.384286
3,0,LR,0.1,0,0.635306
3,0,LR,0.1,1,0.616959
3,0,LR,0.1,2,0.605599
3,0,LR,0.1,3,0.596816
3,0,LR,0.1,4,0.589739
3,0,LR,0.1,5,0.583918
3,0,LR,0.1,6,0.579047
3,0,LR,0.1,7,0.574908
3,0,LR,0.1,8,0.571343
3,0,LR,0.1,9,0.568235
3,0,LR,0.1,10,0.565497
3,0,LR,0.1,11,0.563065
3,0,LR,0.1,12,0.560886
3,0,LR,0.1,13,0.558923
3,0,LR,0.1,14,0.557143
3,0,LR,0.1,15,0.555521
3,0,LR,0.1,16,0.554037
3,0,LR,0.1,17,0.552675
3,0,LR,0.1,18,0.551419
3,0,LR,0.1,19,0.550258
3,0,LR,natural,0,0.29446
3,0,LR,natural,1,0.288926
3,0,LR,natural,2,0.283746
3,0,LR,natural,3,0.279567
3,0,LR,natural,4,0.276063
3,0,LR,natural,5,0.27298
3,0,LR,natural,6,0.270174
3,0,LR,natural,7,0.267567
3,0,LR,natural,8,0.265114
3,0,LR,natural,9,0.262791
3,0,LR,natural,10,0.260582
3,0,LR,natural,11,0.258478
3,0,LR,natural,12,0.256473
3,0,LR,natural,13,0.254562
3,0,LR,natural,14,0.25274
3,0,LR,natural,15,0.251005
3,0,LR,natural,16,0.249351
3,0,LR,natural,17,0.247777
3,0,LR,natural,18,0.246278
3,0,LR,natural,19,0.244851
3,0,MLP,100,0,0.166907
3,0,MLP,100,1,0.165681
3,0,MLP,100,2,0.174197
3,0,MLP,100,3,0.187796
3,0,MLP,100,4,0.202469
3,0,MLP,100,5,0.217191
3,0,MLP,100,6,0.230714
3,0,MLP,100,7,0.242163
3,0,MLP,100,8,0.25212
3,0,MLP,100,9,0.261215
3,0,MLP,100,10,0.269573
3,0,MLP,100,11,0.27732
3,0,MLP,100,12,0.284314
3,0,MLP,100,13,0.29099
3,0,MLP,100,14,0.295473
3,0,MLP,100,15,0.308377
3,0,MLP,100,16,0.277829
3,0,MLP,100,17,0.271671
3,0,MLP,100,18,0.262826
3,0,MLP,100,19,0.291984
3,0,MLP,1.0,0,0.265129
3,0,MLP,1.0,1,0.267593
3,0,MLP,1.0,2,0.272637
3,0,MLP,1.0,3,0.278631
3,0,MLP,1.0,4,0.287949
3,0,MLP,1.0,5,0.301147
3,0,MLP,1.0,6,0.315927
3,0,MLP,1.0,7,0.328876
3,0,MLP,1.0,8,0.338338
3,0,MLP,1.0,9,0.344475
3,0,MLP,1.0,10,0.348167
3,0,MLP,1.0,11,0.350242
3,0,MLP,1.0,12,0.351288
3,0,MLP,1.0,13,0.351696
3,0,MLP,1.0,14,0.351722
3,0,MLP,1.0,15,0.351539
3,0,MLP,1.0,16,0.351265
3,0,MLP,1.0,17,0.350983
3,0,MLP,1.0,18,0.350758
3,0,MLP,1.0,19,0.350637
3,0,MLP,0.5,0,0.835691
3,0,MLP,0.5,1,0.757958
3,0,MLP,0.5,2,0.708347
3,0,MLP,0.5,3,0.683736
3,0,MLP,0.5,4,0.677448
3,0,MLP,0.5,5,0.680521
3,0,MLP,0.5,6,0.68652
3,0,MLP,0.5,7,0.693142
3,0,MLP,0.5,8,0.699823
3,0,MLP,0.5,9,0.705481
3,0,MLP,0.5,10,0.709644
3,0,MLP,0.5,11,0.71265
3,0,MLP,0.5,12,0.714783
3,0,MLP,0.5,13,0.716312
3,0,MLP,0.5,14,0.717436
3,0,MLP,0.5,15,0.7183
3,0,MLP,0.5,16,0.719002
3,0,MLP,0.5,17,0.7196
3,0,MLP,0.5,18,0.720125
3,0,MLP,0.5,19,0.720595
3,0,MLP,0.1,0,1.18229
3,0,MLP,0.1,1,1.085868
3,0,MLP,0.1,2,1.071527
3,0,MLP,0.1,3,1.091855
3,0,MLP,0.1,4,1.109584
3,0,MLP,0.1,5,1.123165
3,0,MLP,0.1,6,1.13668
3,0,MLP,0.1,7,1.150039
3,0,MLP,0.1,8,1.162293
3,0,MLP,0.1,9,1.17258
3,0,MLP,0.1,10,1.180642
3,0,MLP,0.1,11,1.18644
3,0,MLP,0.1,12,1.190232
3,0,MLP,0.1,13,1.192252
3,0,MLP,0.1,14,1.192843
3,0,MLP,0.1,15,1.192241
3,0,MLP,0.1,16,1.190722
3,0,MLP,0.1,17,1.188462
3,0,MLP,0.1,18,1.185659
3,0,MLP,0.1,19,1.182434
3,0,MLP,natural,0,0.607548
3,0,MLP,natural,1,0.557924
3,0,MLP,natural,2,0.523462
3,0,MLP,natural,3,0.501261
3,0,MLP,natural,4,0.488085
3,0,MLP,natural,5,0.480947
3,0,MLP,natural,6,0.477946
3,0,MLP,natural,7,0.477875
3,0,MLP,natural,8,0.47976
3,0,MLP,natural,9,0.482579
3,0,MLP,natural,10,0.48535
3,0,MLP,natural,11,0.487478
3,0,MLP,natural,12,0.488849
3,0,MLP,natural,13,0.489588
3,0,MLP,natural,14,0.489965
3,0,MLP,natural,15,0.489982
3,0,MLP,natural,16,0.490414
3,0,MLP,natural,17,0.489618
3,0,MLP,natural,18,0.50507
3,0,MLP,natural,19,0.489861
3,1,LR,100,0,0.071671
3,1,LR,100,1,0.070689
3,1,LR,100,2,0.06959
3,1,LR,100,3,0.068856
3,1,LR,100,4,0.06834
3,1,LR,100,5,0.067941
3,1,LR,100,6,0.067603
3,1,LR,100,7,0.067297
3,1,LR,100,8,0.067009
3,1,LR,100,9,0.066731
3,1,LR,100,10,0.066461
3,1,LR,100,11,0.066198
3,1,LR,100,12,0.065943
3,1,LR,100,13,0.065695
3,1,LR,100,14,0.065457
3,1,LR,100,15,0.065227
3,1,LR,100,16,0.065007
3,1,LR,100,17,0.064797
3,1,LR,100,18,0.064597
3,1,LR,100,19,0.064407
3,1,LR,1.0,0,0.12846
3,1,LR,1.0,1,0.127685
3,1,LR,1.0,2,0.125155
3,1,LR,1.0,3,0.123347
3,1,LR,1.0,4,0.122041
3,1,LR,1.0,5,0.121054
3,1,LR,1.0,6,0.120276
3,1,LR,1.0,7,0.119639
3,1,LR,1.0,8,0.119104
3,1,LR,1.0,9,0.118643
3,1,LR,1.0,10,0.11824
3,1,LR,1.0,11,0.117882
3,1,LR,1.0,12,0.117562
3,1,LR,1.0,13,0.117274
3,1,LR,1.0,14,0.117013
3,1,LR,1.0,15,0.116775
3,1,LR,1.0,16,0.116559
3,1,LR,1.0,17,0.11636
3,1,LR,1.0,18,0.116178
3,1,LR,1.0,19,0.116011
3,1,LR,0.5,0,0.409592
3,1,LR,0.5,1,0.401784
3,1,LR,0.5,2,0.395841
3,1,LR,0.5,3,0.391539
3,1,LR,0.5,4,0.388351
3,1,LR,0.5,5,0.385883
3,1,LR,0.5,6,0.383887
3,1,LR,0.5,7,0.382212
3,1,LR,0.5,8,0.380763
3,1,LR,0.5,9,0.379479
3,1,LR,0.5,10,0.378322
3,1,LR,0.5,11,0.377266
3,1,LR,0.5,12,0.376293
3,1,LR,0.5,13,0.37539
3,1,LR,0.5,14,0.37455
3,1,LR,0.5,15,0.373765
3,1,LR,0.5,16,0.373031
3,1,LR,0.5,17,0.372342
3,1,LR,0.5,18,0.371695
3,1,LR,0.5,19,0.371087
3,1,LR,0.1,0,0.64206
3,1,LR,0.1,1,0.622767
3,1,LR,0.1,2,0.610924
3,1,LR,0.1,3,0.601807
3,1,LR,0.1,4,0.594495
3,1,LR,0.1,5,0.58851
3,1,LR,0.1,6,0.583528
3,1,LR,0.1,7,0.579317
3,1,LR,0.1,8,0.575707
3,1,LR,0.1,9,0.572573
3,1,LR,0.1,10,0.569824
3,1,LR,0.1,11,0.567388
3,1,LR,0.1,12,0.565213
3,1,LR,0.1,13,0.563256
3,1,LR,0.1,14,0.561484
3,1,LR,0.1,15,0.559872
3,1,LR,0.1,16,0.558398
3,1,LR,0.1,17,0.557044
3,1,LR,0.1,18,0.555797
3,1,LR,0.1,19,0.554643
3,1,LR,natural,0,0.31316
3,1,LR,natural,1,0.307958
3,1,LR,natural,2,0.303008
3,1,LR,natural,3,0.299063
3,1,LR,natural,4,0.295815
3,1,LR,natural,5,0.293001
3,1,LR,natural,6,0.29047
3,1,LR,natural,7,0.288133
3,1,LR,natural,8,0.285942
3,1,LR,natural,9,0.283866
3,1,LR,natural,10,0.28189
3,1,LR,natural,11,0.280002
3,1,LR,natural,12,0.278195
3,1,LR,natural,13,0.276465
3,1,LR,natural,14,0.274807
3,1,LR,natural,15,0.273219
3,1,LR,natural,16,0.271698
3,1,LR,natural,17,0.27024
3,1,LR,natural,18,0.268844
3,1,LR,natural,19,0.267507
3,1,MLP,100,0,0.138824
3,1,MLP,100,1,0.14232
3,1,MLP,100,2,0.152331
3,1,MLP,100,3,0.163671
3,1,MLP,100,4,0.176396
3,1,MLP,100,5,0.191307
3,1,MLP,100,6,0.207056
3,1,MLP,100,7,0.221863
3,1,MLP,100,8,0.235268
3,1,MLP,100,9,0.246779
3,1,MLP,100,10,0.256188
3,1,MLP,100,11,0.263583
3,1,MLP,100,12,0.269194
3,1,MLP,100,13,0.273582
3,1,MLP,100,14,0.276378
3,1,MLP,100,15,0.280152
3,1,MLP,100,16,0.277815
3,1,MLP,100,17,0.296184
3,1,MLP,100,18,0.265052
3,1,MLP,100,19,0.248364
3,1,MLP,1.0,0,0.264214
3,1,MLP,1.0,1,0.263422
3,1,MLP,1.0,2,0.262124
3,1,MLP,1.0,3,0.257425
3,1,MLP,1.0,4,0.257314
3,1,MLP,1.0,5,0.263405
3,1,MLP,1.0,6,0.273673
3,1,MLP,1.0,7,0.285043
3,1,MLP,1.0,8,0.29546
3,1,MLP,1.0,9,0.304052
3,1,MLP,1.0,10,0.310704
3,1,MLP,1.0,11,0.315664
3,1,MLP,1.0,12,0.31929
3,1,MLP,1.0,13,0.321923
3,1,MLP,1.0,14,0.323841
3,1,MLP,1.0,15,0.325257
3,1,MLP,1.0,16,0.326325
3,1,MLP,1.0,17,0.327157
3,1,MLP,1.0,18,0.327831
3,1,MLP,1.0,19,0.328402
3,1,MLP,0.5,0,0.808771
3,1,MLP,0.5,1,0.737073
3,1,MLP,0.5,2,0.696706
3,1,MLP,0.5,3,0.682104
3,1,MLP,0.5,4,0.683725
3,1,MLP,0.5,5,0.690339
3,1,MLP,0.5,6,0.696204
3,1,MLP,0.5,7,0.700703
3,1,MLP,0.5,8,0.704219
3,1,MLP,0.5,9,0.706908
3,1,MLP,0.5,10,0.708856
3,1,MLP,0.5,11,0.71017
3,1,MLP,0.5,12,0.710982
3,1,MLP,0.5,13,0.711425
3,1,MLP,0.5,14,0.711606
3,1,MLP,0.5,15,0.711607
3,1,MLP,0.5,16,0.711486
3,1,MLP,0.5,17,0.711281
3,1,MLP,0.5,18,0.711023
3,1,MLP,0.5,19,0.710729
3,1,MLP,0.1,0,1.203027
3,1,MLP,0.1,1,1.110086
3,1,MLP,0.1,2,1.090507
3,1,MLP,0.1,3,1.111376
3,1,MLP,0.1,4,1.130633
3,1,MLP,0.1,5,1.145085
3,1,MLP,0.1,6,1.158051
3,1,MLP,0.1,7,1.170332
3,1,MLP,0.1,8,1.181256
3,1,MLP,0.1,9,1.190528
3,1,MLP,0.1,10,1.198032
3,1,MLP,0.1,11,1.204021
3,1,MLP,0.1,12,1.208589
3,1,MLP,0.1,13,1.212098
3,1,MLP,0.1,14,1.214558
3,1,MLP,0.1,15,1.216323
3,1,MLP,0.1,16,1.217299
3,1,MLP,0.1,17,1.217811
3,1,MLP,0.1,18,1.217723
3,1,MLP,0.1,19,1.217315
3,1,MLP,natural,0,0.644831
3,1,MLP,natural,1,0.601682
3,1,MLP,natural,2,0.568494
3,1,MLP,natural,3,0.544493
3,1,MLP,natural,4,0.528502
3,1,MLP,natural,5,0.517873
3,1,MLP,natural,6,0.51077
3,1,MLP,natural,7,0.50644
3,1,MLP,natural,8,0.503996
3,1,MLP,natural,9,0.502428
3,1,MLP,natural,10,0.501635
3,1,MLP,natural,11,0.501252
3,1,MLP,natural,12,0.501523
3,1,MLP,natural,13,0.500699
3,1,MLP,natural,14,0.526109
3,1,MLP,natural,15,0.538012
3,1,MLP,natural,16,0.504146
3,1,MLP,natural,17,0.517398
3,1,MLP,natural,18,0.502087
3,1,MLP,natural,19,0.512986
3,2,LR,100,0,0.063791
3,2,LR,100,1,0.064165
3,2,LR,100,2,0.064303
3,2,LR,100,3,0.064488
3,2,LR,100,4,0.064638
3,2,LR,100,5,0.064721
3,2,LR,100,6,0.064731
3,2,LR,100,7,0.064675
3,2,LR,100,8,0.064566
3,2,LR,100,9,0.064415
3,2,LR,100,10,0.064233
3,2,LR,100,11,0.064029
3,2,LR,100,12,0.063811
3,2,LR,100,13,0.063584
3,2,LR,100,14,0.063354
3,2,LR,100,15,0.063125
3,2,LR,100,16,0.062898
3,2,LR,100,17,0.062675
3,2,LR,100,18,0.062459
