seed,fold,model,condition,round,mean_pairwise_l2
2,0,VQC-circmean,0.5,9,0.31692
2,0,VQC-circmean,0.5,10,0.301717
2,0,VQC-circmean,0.5,11,0.289103
2,0,VQC-circmean,0.5,12,0.278415
2,0,VQC-circmean,0.5,13,0.269219
2,0,VQC-circmean,0.5,14,0.261259
2,0,VQC-circmean,0.5,15,0.254408
2,0,VQC-circmean,0.5,16,0.248614
2,0,VQC-circmean,0.5,17,0.243847
2,0,VQC-circmean,0.5,18,0.240068
2,0,VQC-circmean,0.5,19,0.237207
2,1,VQC-circmean,0.5,0,0.669215
2,1,VQC-circmean,0.5,1,0.633193
2,1,VQC-circmean,0.5,2,0.588771
2,1,VQC-circmean,0.5,3,0.541619
2,1,VQC-circmean,0.5,4,0.495599
2,1,VQC-circmean,0.5,5,0.453844
2,1,VQC-circmean,0.5,6,0.417965
2,1,VQC-circmean,0.5,7,0.388162
2,1,VQC-circmean,0.5,8,0.363715
2,1,VQC-circmean,0.5,9,0.343554
2,1,VQC-circmean,0.5,10,0.326648
2,1,VQC-circmean,0.5,11,0.312178
2,1,VQC-circmean,0.5,12,0.299571
2,1,VQC-circmean,0.5,13,0.288469
2,1,VQC-circmean,0.5,14,0.278676
2,1,VQC-circmean,0.5,15,0.270103
2,1,VQC-circmean,0.5,16,0.262712
2,1,VQC-circmean,0.5,17,0.256469
2,1,VQC-circmean,0.5,18,0.25131
2,1,VQC-circmean,0.5,19,0.247139
2,2,VQC-circmean,0.5,0,0.661497
2,2,VQC-circmean,0.5,1,0.622849
2,2,VQC-circmean,0.5,2,0.574747
2,2,VQC-circmean,0.5,3,0.522001
2,2,VQC-circmean,0.5,4,0.471093
2,2,VQC-circmean,0.5,5,0.426544
2,2,VQC-circmean,0.5,6,0.389971
2,2,VQC-circmean,0.5,7,0.360988
2,2,VQC-circmean,0.5,8,0.338278
2,2,VQC-circmean,0.5,9,0.320336
2,2,VQC-circmean,0.5,10,0.305845
2,2,VQC-circmean,0.5,11,0.293797
2,2,VQC-circmean,0.5,12,0.283494
2,2,VQC-circmean,0.5,13,0.274503
2,2,VQC-circmean,0.5,14,0.266594
2,2,VQC-circmean,0.5,15,0.25967
2,2,VQC-circmean,0.5,16,0.253696
2,2,VQC-circmean,0.5,17,0.248655
2,2,VQC-circmean,0.5,18,0.244515
2,2,VQC-circmean,0.5,19,0.241222
2,3,VQC-circmean,0.5,0,0.665852
2,3,VQC-circmean,0.5,1,0.628214
2,3,VQC-circmean,0.5,2,0.582454
2,3,VQC-circmean,0.5,3,0.532576
2,3,VQC-circmean,0.5,4,0.483025
2,3,VQC-circmean,0.5,5,0.438118
2,3,VQC-circmean,0.5,6,0.399985
2,3,VQC-circmean,0.5,7,0.36884
2,3,VQC-circmean,0.5,8,0.343829
2,3,VQC-circmean,0.5,9,0.323748
2,3,VQC-circmean,0.5,10,0.307447
2,3,VQC-circmean,0.5,11,0.293984
2,3,VQC-circmean,0.5,12,0.282649
2,3,VQC-circmean,0.5,13,0.272942
2,3,VQC-circmean,0.5,14,0.26454
2,3,VQC-circmean,0.5,15,0.257254
2,3,VQC-circmean,0.5,16,0.250985
2,3,VQC-circmean,0.5,17,0.245683
2,3,VQC-circmean,0.5,18,0.241311
2,3,VQC-circmean,0.5,19,0.237823
2,4,VQC-circmean,0.5,0,0.66358
2,4,VQC-circmean,0.5,1,0.624428
2,4,VQC-circmean,0.5,2,0.578374
2,4,VQC-circmean,0.5,3,0.528753
2,4,VQC-circmean,0.5,4,0.480519
2,4,VQC-circmean,0.5,5,0.437615
2,4,VQC-circmean,0.5,6,0.4017
2,4,VQC-circmean,0.5,7,0.372661
2,4,VQC-circmean,0.5,8,0.349462
2,4,VQC-circmean,0.5,9,0.330822
2,4,VQC-circmean,0.5,10,0.315586
2,4,VQC-circmean,0.5,11,0.302855
2,4,VQC-circmean,0.5,12,0.292002
2,4,VQC-circmean,0.5,13,0.282626
2,4,VQC-circmean,0.5,14,0.274503
2,4,VQC-circmean,0.5,15,0.267522
2,4,VQC-circmean,0.5,16,0.261623
2,4,VQC-circmean,0.5,17,0.256755
2,4,VQC-circmean,0.5,18,0.252846
2,4,VQC-circmean,0.5,19,0.249802
3,0,VQC-circmean,0.5,0,0.539485
3,0,VQC-circmean,0.5,1,0.466929
3,0,VQC-circmean,0.5,2,0.406253
3,0,VQC-circmean,0.5,3,0.357219
3,0,VQC-circmean,0.5,4,0.319539
3,0,VQC-circmean,0.5,5,0.291464
3,0,VQC-circmean,0.5,6,0.27103
3,0,VQC-circmean,0.5,7,0.256464
3,0,VQC-circmean,0.5,8,0.246274
3,0,VQC-circmean,0.5,9,0.239268
3,0,VQC-circmean,0.5,10,0.234539
3,0,VQC-circmean,0.5,11,0.231416
3,0,VQC-circmean,0.5,12,0.229404
3,0,VQC-circmean,0.5,13,0.228137
3,0,VQC-circmean,0.5,14,0.22733
3,0,VQC-circmean,0.5,15,0.226754
3,0,VQC-circmean,0.5,16,0.226221
3,0,VQC-circmean,0.5,17,0.225575
3,0,VQC-circmean,0.5,18,0.224702
3,0,VQC-circmean,0.5,19,0.223534
3,1,VQC-circmean,0.5,0,0.508161
3,1,VQC-circmean,0.5,1,0.439299
3,1,VQC-circmean,0.5,2,0.381379
3,1,VQC-circmean,0.5,3,0.335061
3,1,VQC-circmean,0.5,4,0.299371
3,1,VQC-circmean,0.5,5,0.272624
3,1,VQC-circmean,0.5,6,0.253151
3,1,VQC-circmean,0.5,7,0.239361
3,1,VQC-circmean,0.5,8,0.229818
3,1,VQC-circmean,0.5,9,0.223339
3,1,VQC-circmean,0.5,10,0.219014
3,1,VQC-circmean,0.5,11,0.216178
3,1,VQC-circmean,0.5,12,0.214346
3,1,VQC-circmean,0.5,13,0.213164
3,1,VQC-circmean,0.5,14,0.212362
3,1,VQC-circmean,0.5,15,0.211728
3,1,VQC-circmean,0.5,16,0.211092
3,1,VQC-circmean,0.5,17,0.210323
3,1,VQC-circmean,0.5,18,0.209331
3,1,VQC-circmean,0.5,19,0.208075
3,2,VQC-circmean,0.5,0,0.490172
3,2,VQC-circmean,0.5,1,0.442604
3,2,VQC-circmean,0.5,2,0.39277
3,2,VQC-circmean,0.5,3,0.348805
3,2,VQC-circmean,0.5,4,0.313321
3,2,VQC-circmean,0.5,5,0.286052
3,2,VQC-circmean,0.5,6,0.265842
3,2,VQC-circmean,0.5,7,0.251289
3,2,VQC-circmean,0.5,8,0.24101
3,2,VQC-circmean,0.5,9,0.233811
3,2,VQC-circmean,0.5,10,0.228744
3,2,VQC-circmean,0.5,11,0.225091
3,2,VQC-circmean,0.5,12,0.222324
3,2,VQC-circmean,0.5,13,0.220057
3,2,VQC-circmean,0.5,14,0.218022
3,2,VQC-circmean,0.5,15,0.216042
3,2,VQC-circmean,0.5,16,0.214023
3,2,VQC-circmean,0.5,17,0.211945
3,2,VQC-circmean,0.5,18,0.209846
3,2,VQC-circmean,0.5,19,0.207801
3,3,VQC-circmean,0.5,0,0.524494
3,3,VQC-circmean,0.5,1,0.46196
3,3,VQC-circmean,0.5,2,0.408463
3,3,VQC-circmean,0.5,3,0.363307
3,3,VQC-circmean,0.5,4,0.326358
3,3,VQC-circmean,0.5,5,0.297014
3,3,VQC-circmean,0.5,6,0.274439
3,3,VQC-circmean,0.5,7,0.257603
3,3,VQC-circmean,0.5,8,0.24538
3,3,VQC-circmean,0.5,9,0.236694
3,3,VQC-circmean,0.5,10,0.230632
3,3,VQC-circmean,0.5,11,0.226473
3,3,VQC-circmean,0.5,12,0.223671
3,3,VQC-circmean,0.5,13,0.221817
3,3,VQC-circmean,0.5,14,0.220605
3,3,VQC-circmean,0.5,15,0.2198
3,3,VQC-circmean,0.5,16,0.219214
3,3,VQC-circmean,0.5,17,0.218696
3,3,VQC-circmean,0.5,18,0.218126
3,3,VQC-circmean,0.5,19,0.217417
3,4,VQC-circmean,0.5,0,0.519329
3,4,VQC-circmean,0.5,1,0.459021
3,4,VQC-circmean,0.5,2,0.405151
3,4,VQC-circmean,0.5,3,0.360579
3,4,VQC-circmean,0.5,4,0.325174
3,4,VQC-circmean,0.5,5,0.29782
3,4,VQC-circmean,0.5,6,0.277286
3,4,VQC-circmean,0.5,7,0.262296
3,4,VQC-circmean,0.5,8,0.251584
3,4,VQC-circmean,0.5,9,0.24402
3,4,VQC-circmean,0.5,10,0.238678
3,4,VQC-circmean,0.5,11,0.234838
3,4,VQC-circmean,0.5,12,0.231957
3,4,VQC-circmean,0.5,13,0.229627
3,4,VQC-circmean,0.5,14,0.227549
3,4,VQC-circmean,0.5,15,0.22551
3,4,VQC-circmean,0.5,16,0.223377
3,4,VQC-circmean,0.5,17,0.221094
3,4,VQC-circmean,0.5,18,0.218671
3,4,VQC-circmean,0.5,19,0.216175
4,0,VQC-circmean,0.5,0,0.288142
4,0,VQC-circmean,0.5,1,0.266399
4,0,VQC-circmean,0.5,2,0.246359
4,0,VQC-circmean,0.5,3,0.22811
4,0,VQC-circmean,0.5,4,0.212389
4,0,VQC-circmean,0.5,5,0.199073
4,0,VQC-circmean,0.5,6,0.187953
4,0,VQC-circmean,0.5,7,0.178713
4,0,VQC-circmean,0.5,8,0.171009
4,0,VQC-circmean,0.5,9,0.164668
4,0,VQC-circmean,0.5,10,0.15968
4,0,VQC-circmean,0.5,11,0.155987
4,0,VQC-circmean,0.5,12,0.153386
4,0,VQC-circmean,0.5,13,0.151626
4,0,VQC-circmean,0.5,14,0.1505
4,0,VQC-circmean,0.5,15,0.149849
4,0,VQC-circmean,0.5,16,0.149562
4,0,VQC-circmean,0.5,17,0.14955
4,0,VQC-circmean,0.5,18,0.149748
4,0,VQC-circmean,0.5,19,0.150101
4,1,VQC-circmean,0.5,0,0.341649
4,1,VQC-circmean,0.5,1,0.300183
4,1,VQC-circmean,0.5,2,0.265157
4,1,VQC-circmean,0.5,3,0.239686
4,1,VQC-circmean,0.5,4,0.220008
4,1,VQC-circmean,0.5,5,0.204382
4,1,VQC-circmean,0.5,6,0.191927
4,1,VQC-circmean,0.5,7,0.181995
4,1,VQC-circmean,0.5,8,0.174114
4,1,VQC-circmean,0.5,9,0.168006
4,1,VQC-circmean,0.5,10,0.163451
4,1,VQC-circmean,0.5,11,0.160179
4,1,VQC-circmean,0.5,12,0.157911
4,1,VQC-circmean,0.5,13,0.15642
4,1,VQC-circmean,0.5,14,0.155532
4,1,VQC-circmean,0.5,15,0.155114
4,1,VQC-circmean,0.5,16,0.155057
4,1,VQC-circmean,0.5,17,0.155272
4,1,VQC-circmean,0.5,18,0.155686
4,1,VQC-circmean,0.5,19,0.156242
4,2,VQC-circmean,0.5,0,0.342113
4,2,VQC-circmean,0.5,1,0.294431
4,2,VQC-circmean,0.5,2,0.258359
4,2,VQC-circmean,0.5,3,0.233348
4,2,VQC-circmean,0.5,4,0.215393
4,2,VQC-circmean,0.5,5,0.202198
4,2,VQC-circmean,0.5,6,0.192324
4,2,VQC-circmean,0.5,7,0.184798
4,2,VQC-circmean,0.5,8,0.178972
4,2,VQC-circmean,0.5,9,0.174434
4,2,VQC-circmean,0.5,10,0.170897
4,2,VQC-circmean,0.5,11,0.168114
4,2,VQC-circmean,0.5,12,0.165887
4,2,VQC-circmean,0.5,13,0.164091
4,2,VQC-circmean,0.5,14,0.162659
4,2,VQC-circmean,0.5,15,0.161548
4,2,VQC-circmean,0.5,16,0.160722
4,2,VQC-circmean,0.5,17,0.160146
4,2,VQC-circmean,0.5,18,0.159785
4,2,VQC-circmean,0.5,19,0.159602
4,3,VQC-circmean,0.5,0,0.370322
4,3,VQC-circmean,0.5,1,0.32055
4,3,VQC-circmean,0.5,2,0.279989
4,3,VQC-circmean,0.5,3,0.251981
4,3,VQC-circmean,0.5,4,0.231755
4,3,VQC-circmean,0.5,5,0.216467
4,3,VQC-circmean,0.5,6,0.204553
4,3,VQC-circmean,0.5,7,0.194986
4,3,VQC-circmean,0.5,8,0.187093
4,3,VQC-circmean,0.5,9,0.180544
4,3,VQC-circmean,0.5,10,0.175219
4,3,VQC-circmean,0.5,11,0.171006
4,3,VQC-circmean,0.5,12,0.167741
4,3,VQC-circmean,0.5,13,0.16525
4,3,VQC-circmean,0.5,14,0.16339
4,3,VQC-circmean,0.5,15,0.162052
4,3,VQC-circmean,0.5,16,0.161149
4,3,VQC-circmean,0.5,17,0.160607
4,3,VQC-circmean,0.5,18,0.160359
4,3,VQC-circmean,0.5,19,0.160347
4,4,VQC-circmean,0.5,0,0.330608
4,4,VQC-circmean,0.5,1,0.279858
4,4,VQC-circmean,0.5,2,0.247547
4,4,VQC-circmean,0.5,3,0.226308
4,4,VQC-circmean,0.5,4,0.211164
4,4,VQC-circmean,0.5,5,0.199784
4,4,VQC-circmean,0.5,6,0.190752
4,4,VQC-circmean,0.5,7,0.183135
4,4,VQC-circmean,0.5,8,0.176417
4,4,VQC-circmean,0.5,9,0.170559
4,4,VQC-circmean,0.5,10,0.165769
4,4,VQC-circmean,0.5,11,0.1621
4,4,VQC-circmean,0.5,12,0.159391
4,4,VQC-circmean,0.5,13,0.157435
4,4,VQC-circmean,0.5,14,0.156065
4,4,VQC-circmean,0.5,15,0.155156
4,4,VQC-circmean,0.5,16,0.154614
4,4,VQC-circmean,0.5,17,0.154362
4,4,VQC-circmean,0.5,18,0.154337
4,4,VQC-circmean,0.5,19,0.154486
5,0,VQC-circmean,0.5,0,0.78605
5,0,VQC-circmean,0.5,1,0.755941
5,0,VQC-circmean,0.5,2,0.714803
5,0,VQC-circmean,0.5,3,0.668673
5,0,VQC-circmean,0.5,4,0.62135
5,0,VQC-circmean,0.5,5,0.576193
5,0,VQC-circmean,0.5,6,0.535576
5,0,VQC-circmean,0.5,7,0.500513
5,0,VQC-circmean,0.5,8,0.470866
5,0,VQC-circmean,0.5,9,0.445887
5,0,VQC-circmean,0.5,10,0.424659
5,0,VQC-circmean,0.5,11,0.406346
5,0,VQC-circmean,0.5,12,0.3903
5,0,VQC-circmean,0.5,13,0.37609
5,0,VQC-circmean,0.5,14,0.363485
5,0,VQC-circmean,0.5,15,0.352412
5,0,VQC-circmean,0.5,16,0.342883
5,0,VQC-circmean,0.5,17,0.334924
5,0,VQC-circmean,0.5,18,0.328503
5,0,VQC-circmean,0.5,19,0.323515
5,1,VQC-circmean,0.5,0,0.779645
5,1,VQC-circmean,0.5,1,0.752034
5,1,VQC-circmean,0.5,2,0.715906
5,1,VQC-circmean,0.5,3,0.675464
5,1,VQC-circmean,0.5,4,0.634204
5,1,VQC-circmean,0.5,5,0.594418
5,1,VQC-circmean,0.5,6,0.557583
5,1,VQC-circmean,0.5,7,0.524484
5,1,VQC-circmean,0.5,8,0.495287
5,1,VQC-circmean,0.5,9,0.469716
5,1,VQC-circmean,0.5,10,0.447277
5,1,VQC-circmean,0.5,11,0.427434
5,1,VQC-circmean,0.5,12,0.409715
5,1,VQC-circmean,0.5,13,0.393755
5,1,VQC-circmean,0.5,14,0.379296
5,1,VQC-circmean,0.5,15,0.366172
5,1,VQC-circmean,0.5,16,0.354312
5,1,VQC-circmean,0.5,17,0.343742
5,1,VQC-circmean,0.5,18,0.334542
5,1,VQC-circmean,0.5,19,0.326765
5,2,VQC-circmean,0.5,0,0.777821
5,2,VQC-circmean,0.5,1,0.754148
5,2,VQC-circmean,0.5,2,0.724103
5,2,VQC-circmean,0.5,3,0.687445
5,2,VQC-circmean,0.5,4,0.647437
5,2,VQC-circmean,0.5,5,0.607244
5,2,VQC-circmean,0.5,6,0.569431
5,2,VQC-circmean,0.5,7,0.535651
5,2,VQC-circmean,0.5,8,0.506487
5,2,VQC-circmean,0.5,9,0.481688
5,2,VQC-circmean,0.5,10,0.46058
5,2,VQC-circmean,0.5,11,0.442386
5,2,VQC-circmean,0.5,12,0.426417
5,2,VQC-circmean,0.5,13,0.412138
5,2,VQC-circmean,0.5,14,0.39919
5,2,VQC-circmean,0.5,15,0.387374
5,2,VQC-circmean,0.5,16,0.376625
5,2,VQC-circmean,0.5,17,0.366969
5,2,VQC-circmean,0.5,18,0.358471
5,2,VQC-circmean,0.5,19,0.351181
5,3,VQC-circmean,0.5,0,0.751865
5,3,VQC-circmean,0.5,1,0.72728
5,3,VQC-circmean,0.5,2,0.695251
5,3,VQC-circmean,0.5,3,0.65703
5,3,VQC-circmean,0.5,4,0.61637
5,3,VQC-circmean,0.5,5,0.576474
5,3,VQC-circmean,0.5,6,0.53968
5,3,VQC-circmean,0.5,7,0.507229
5,3,VQC-circmean,0.5,8,0.479326
5,3,VQC-circmean,0.5,9,0.455521
5,3,VQC-circmean,0.5,10,0.435103
5,3,VQC-circmean,0.5,11,0.417343
5,3,VQC-circmean,0.5,12,0.40162
5,3,VQC-circmean,0.5,13,0.387467
5,3,VQC-circmean,0.5,14,0.374576
5,3,VQC-circmean,0.5,15,0.362797
5,3,VQC-circmean,0.5,16,0.352122
5,3,VQC-circmean,0.5,17,0.342658
5,3,VQC-circmean,0.5,18,0.334549
5,3,VQC-circmean,0.5,19,0.327879
5,4,VQC-circmean,0.5,0,0.766172
5,4,VQC-circmean,0.5,1,0.743553
5,4,VQC-circmean,0.5,2,0.711992
5,4,VQC-circmean,0.5,3,0.674268
5,4,VQC-circmean,0.5,4,0.633179
5,4,VQC-circmean,0.5,5,0.591819
5,4,VQC-circmean,0.5,6,0.552834
5,4,VQC-circmean,0.5,7,0.517898
5,4,VQC-circmean,0.5,8,0.487544
5,4,VQC-circmean,0.5,9,0.461471
5,4,VQC-circmean,0.5,10,0.438991
5,4,VQC-circmean,0.5,11,0.419355
5,4,VQC-circmean,0.5,12,0.401928
5,4,VQC-circmean,0.5,13,0.386257
5,4,VQC-circmean,0.5,14,0.372081
5,4,VQC-circmean,0.5,15,0.359311
5,4,VQC-circmean,0.5,16,0.347987
5,4,VQC-circmean,0.5,17,0.338209
5,4,VQC-circmean,0.5,18,0.330038
5,4,VQC-circmean,0.5,19,0.323432
6,0,VQC-circmean,0.5,0,0.53371
6,0,VQC-circmean,0.5,1,0.510227
6,0,VQC-circmean,0.5,2,0.473902
6,0,VQC-circmean,0.5,3,0.426085
6,0,VQC-circmean,0.5,4,0.376216
6,0,VQC-circmean,0.5,5,0.33079
6,0,VQC-circmean,0.5,6,0.292986
6,0,VQC-circmean,0.5,7,0.26375
6,0,VQC-circmean,0.5,8,0.242688
6,0,VQC-circmean,0.5,9,0.228726
6,0,VQC-circmean,0.5,10,0.220543
6,0,VQC-circmean,0.5,11,0.216828
6,0,VQC-circmean,0.5,12,0.2164
6,0,VQC-circmean,0.5,13,0.218254
6,0,VQC-circmean,0.5,14,0.221569
6,0,VQC-circmean,0.5,15,0.225694
6,0,VQC-circmean,0.5,16,0.230146
6,0,VQC-circmean,0.5,17,0.234582
6,0,VQC-circmean,0.5,18,0.238783
6,0,VQC-circmean,0.5,19,0.242624
6,1,VQC-circmean,0.5,0,0.543224
6,1,VQC-circmean,0.5,1,0.515138
6,1,VQC-circmean,0.5,2,0.478337
6,1,VQC-circmean,0.5,3,0.431163
6,1,VQC-circmean,0.5,4,0.38091
6,1,VQC-circmean,0.5,5,0.333522
6,1,VQC-circmean,0.5,6,0.292292
6,1,VQC-circmean,0.5,7,0.25895
6,1,VQC-circmean,0.5,8,0.233965
6,1,VQC-circmean,0.5,9,0.216766
6,1,VQC-circmean,0.5,10,0.206231
6,1,VQC-circmean,0.5,11,0.201065
6,1,VQC-circmean,0.5,12,0.199991
6,1,VQC-circmean,0.5,13,0.201848
6,1,VQC-circmean,0.5,14,0.205649
6,1,VQC-circmean,0.5,15,0.210593
6,1,VQC-circmean,0.5,16,0.216065
6,1,VQC-circmean,0.5,17,0.221619
6,1,VQC-circmean,0.5,18,0.226956
6,1,VQC-circmean,0.5,19,0.231898
6,2,VQC-circmean,0.5,0,0.537673
6,2,VQC-circmean,0.5,1,0.513848
6,2,VQC-circmean,0.5,2,0.4806
6,2,VQC-circmean,0.5,3,0.439494
6,2,VQC-circmean,0.5,4,0.395409
6,2,VQC-circmean,0.5,5,0.352027
6,2,VQC-circmean,0.5,6,0.312804
6,2,VQC-circmean,0.5,7,0.280258
6,2,VQC-circmean,0.5,8,0.25522
6,2,VQC-circmean,0.5,9,0.237216
6,2,VQC-circmean,0.5,10,0.225179
6,2,VQC-circmean,0.5,11,0.217933
6,2,VQC-circmean,0.5,12,0.214412
6,2,VQC-circmean,0.5,13,0.213711
6,2,VQC-circmean,0.5,14,0.215079
6,2,VQC-circmean,0.5,15,0.217893
6,2,VQC-circmean,0.5,16,0.221639
6,2,VQC-circmean,0.5,17,0.225901
6,2,VQC-circmean,0.5,18,0.230355
6,2,VQC-circmean,0.5,19,0.23476
6,3,VQC-circmean,0.5,0,0.554976
6,3,VQC-circmean,0.5,1,0.522475
6,3,VQC-circmean,0.5,2,0.482292
6,3,VQC-circmean,0.5,3,0.431057
6,3,VQC-circmean,0.5,4,0.377104
6,3,VQC-circmean,0.5,5,0.326929
6,3,VQC-circmean,0.5,6,0.284758
6,3,VQC-circmean,0.5,7,0.252467
6,3,VQC-circmean,0.5,8,0.230091
6,3,VQC-circmean,0.5,9,0.216549
6,3,VQC-circmean,0.5,10,0.210162
6,3,VQC-circmean,0.5,11,0.209037
6,3,VQC-circmean,0.5,12,0.211378
6,3,VQC-circmean,0.5,13,0.2157
6,3,VQC-circmean,0.5,14,0.220913
6,3,VQC-circmean,0.5,15,0.226296
6,3,VQC-circmean,0.5,16,0.231423
6,3,VQC-circmean,0.5,17,0.236075
6,3,VQC-circmean,0.5,18,0.240168
6,3,VQC-circmean,0.5,19,0.243695
6,4,VQC-circmean,0.5,0,0.540605
6,4,VQC-circmean,0.5,1,0.520368
6,4,VQC-circmean,0.5,2,0.490053
6,4,VQC-circmean,0.5,3,0.448497
6,4,VQC-circmean,0.5,4,0.401607
6,4,VQC-circmean,0.5,5,0.35433
6,4,VQC-circmean,0.5,6,0.310838
6,4,VQC-circmean,0.5,7,0.274332
6,4,VQC-circmean,0.5,8,0.246349
6,4,VQC-circmean,0.5,9,0.226824
6,4,VQC-circmean,0.5,10,0.2147
6,4,VQC-circmean,0.5,11,0.208521
6,4,VQC-circmean,0.5,12,0.206824
6,4,VQC-circmean,0.5,13,0.208324
6,4,VQC-circmean,0.5,14,0.211971
6,4,VQC-circmean,0.5,15,0.21694
6,4,VQC-circmean,0.5,16,0.222601
6,4,VQC-circmean,0.5,17,0.228488
6,4,VQC-circmean,0.5,18,0.234279
6,4,VQC-circmean,0.5,19,0.239763
7,0,VQC-circmean,0.5,0,0.419648
7,0,VQC-circmean,0.5,1,0.360576
7,0,VQC-circmean,0.5,2,0.32845
7,0,VQC-circmean,0.5,3,0.298505
7,0,VQC-circmean,0.5,4,0.273128
7,0,VQC-circmean,0.5,5,0.252593
7,0,VQC-circmean,0.5,6,0.236525
7,0,VQC-circmean,0.5,7,0.22419
7,0,VQC-circmean,0.5,8,0.214632
7,0,VQC-circmean,0.5,9,0.206729
7,0,VQC-circmean,0.5,10,0.199474
7,0,VQC-circmean,0.5,11,0.192877
7,0,VQC-circmean,0.5,12,0.187691
7,0,VQC-circmean,0.5,13,0.184154
7,0,VQC-circmean,0.5,14,0.181942
7,0,VQC-circmean,0.5,15,0.18065
7,0,VQC-circmean,0.5,16,0.179972
7,0,VQC-circmean,0.5,17,0.179707
7,0,VQC-circmean,0.5,18,0.17972
7,0,VQC-circmean,0.5,19,0.179921
7,1,VQC-circmean,0.5,0,0.497012
7,1,VQC-circmean,0.5,1,0.374697
7,1,VQC-circmean,0.5,2,0.332758
7,1,VQC-circmean,0.5,3,0.301678
7,1,VQC-circmean,0.5,4,0.277748
7,1,VQC-circmean,0.5,5,0.258979
7,1,VQC-circmean,0.5,6,0.244327
7,1,VQC-circmean,0.5,7,0.232919
7,1,VQC-circmean,0.5,8,0.223744
7,1,VQC-circmean,0.5,9,0.215407
7,1,VQC-circmean,0.5,10,0.206812
7,1,VQC-circmean,0.5,11,0.198713
7,1,VQC-circmean,0.5,12,0.192496
7,1,VQC-circmean,0.5,13,0.188345
7,1,VQC-circmean,0.5,14,0.185732
7,1,VQC-circmean,0.5,15,0.184136
7,1,VQC-circmean,0.5,16,0.183199
7,1,VQC-circmean,0.5,17,0.182697
7,1,VQC-circmean,0.5,18,0.182485
7,1,VQC-circmean,0.5,19,0.182468
7,2,VQC-circmean,0.5,0,0.455085
7,2,VQC-circmean,0.5,1,0.374532
7,2,VQC-circmean,0.5,2,0.340208
7,2,VQC-circmean,0.5,3,0.312065
7,2,VQC-circmean,0.5,4,0.28808
7,2,VQC-circmean,0.5,5,0.26782
7,2,VQC-circmean,0.5,6,0.251502
7,2,VQC-circmean,0.5,7,0.238824
7,2,VQC-circmean,0.5,8,0.229006
7,2,VQC-circmean,0.5,9,0.221089
7,2,VQC-circmean,0.5,10,0.214283
7,2,VQC-circmean,0.5,11,0.208087
7,2,VQC-circmean,0.5,12,0.202665
7,2,VQC-circmean,0.5,13,0.198506
7,2,VQC-circmean,0.5,14,0.195627
7,2,VQC-circmean,0.5,15,0.193743
7,2,VQC-circmean,0.5,16,0.192571
7,2,VQC-circmean,0.5,17,0.191902
7,2,VQC-circmean,0.5,18,0.191589
7,2,VQC-circmean,0.5,19,0.191531
7,3,VQC-circmean,0.5,0,0.401105
7,3,VQC-circmean,0.5,1,0.37416
7,3,VQC-circmean,0.5,2,0.335105
7,3,VQC-circmean,0.5,3,0.299041
7,3,VQC-circmean,0.5,4,0.268622
7,3,VQC-circmean,0.5,5,0.243732
7,3,VQC-circmean,0.5,6,0.224044
7,3,VQC-circmean,0.5,7,0.209054
7,3,VQC-circmean,0.5,8,0.198116
7,3,VQC-circmean,0.5,9,0.190565
7,3,VQC-circmean,0.5,10,0.185436
7,3,VQC-circmean,0.5,11,0.181701
7,3,VQC-circmean,0.5,12,0.178917
7,3,VQC-circmean,0.5,13,0.176944
7,3,VQC-circmean,0.5,14,0.175646
7,3,VQC-circmean,0.5,15,0.174872
7,3,VQC-circmean,0.5,16,0.174494
7,3,VQC-circmean,0.5,17,0.174406
7,3,VQC-circmean,0.5,18,0.174526
7,3,VQC-circmean,0.5,19,0.174792
7,4,VQC-circmean,0.5,0,0.453113
7,4,VQC-circmean,0.5,1,0.395285
7,4,VQC-circmean,0.5,2,0.354206
7,4,VQC-circmean,0.5,3,0.318039
7,4,VQC-circmean,0.5,4,0.288336
7,4,VQC-circmean,0.5,5,0.264312
7,4,VQC-circmean,0.5,6,0.245286
7,4,VQC-circmean,0.5,7,0.230518
7,4,VQC-circmean,0.5,8,0.219058
7,4,VQC-circmean,0.5,9,0.209782
7,4,VQC-circmean,0.5,10,0.201554
7,4,VQC-circmean,0.5,11,0.193966
7,4,VQC-circmean,0.5,12,0.187683
7,4,VQC-circmean,0.5,13,0.18327
7,4,VQC-circmean,0.5,14,0.180553
7,4,VQC-circmean,0.5,15,0.179059
7,4,VQC-circmean,0.5,16,0.178371
7,4,VQC-circmean,0.5,17,0.1782
7,4,VQC-circmean,0.5,18,0.178363
7,4,VQC-circmean,0.5,19,0.178736
8,0,VQC-circmean,0.5,0,0.36106
8,0,VQC-circmean,0.5,1,0.327111
8,0,VQC-circmean,0.5,2,0.289597
8,0,VQC-circmean,0.5,3,0.254167
8,0,VQC-circmean,0.5,4,0.224599
8,0,VQC-circmean,0.5,5,0.202086
8,0,VQC-circmean,0.5,6,0.18592
8,0,VQC-circmean,0.5,7,0.174702
8,0,VQC-circmean,0.5,8,0.167056
8,0,VQC-circmean,0.5,9,0.161878
8,0,VQC-circmean,0.5,10,0.158346
8,0,VQC-circmean,0.5,11,0.155864
8,0,VQC-circmean,0.5,12,0.154
8,0,VQC-circmean,0.5,13,0.152454
8,0,VQC-circmean,0.5,14,0.151026
8,0,VQC-circmean,0.5,15,0.149595
